,spr/num,sfr/num,true_angle,est_angle,est_deviation,file
0,-3.595,-2.462,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa1.wav
1,-4.407,-2.08,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sa2.wav
2,-3.476,-2.569,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1027.wav
3,-3.693,-2.468,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si1657.wav
4,-3.038,-2.758,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/si648.wav
5,-3.449,-2.799,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx127.wav
6,-2.702,-2.495,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx217.wav
7,-3.439,-2.549,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx307.wav
8,-4.229,-2.065,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx37.wav
9,-3.956,-2.239,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fcjf0/sx397.wav
10,-3.348,-2.752,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa1.wav
11,-3.896,-2.4,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sa2.wav
12,-4.173,-2.116,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1271.wav
13,-3.908,-2.264,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si1406.wav
14,-4.156,-2.143,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/si2036.wav
15,-3.836,-2.302,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx146.wav
16,-3.968,-2.227,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx236.wav
17,-3.664,-2.468,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx326.wav
18,-3.838,-2.238,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx416.wav
19,-3.491,-2.492,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdaw0/sx56.wav
20,-3.33,-2.648,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa1.wav
21,-3.923,-2.244,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sa2.wav
22,-3.18,-2.905,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1149.wav
23,-3.943,-2.24,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si1779.wav
24,-3.22,-2.706,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/si2075.wav
25,-3.714,-2.496,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx159.wav
26,-4.528,-1.877,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx249.wav
27,-3.957,-2.313,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx339.wav
28,-3.75,-2.394,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx429.wav
29,-3.923,-2.27,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fdml0/sx69.wav
30,-4.402,-2.013,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa1.wav
31,-3.412,-2.476,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sa2.wav
32,-3.79,-2.354,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si1418.wav
33,-3.768,-2.326,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si2048.wav
34,-3.9,-2.272,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/si788.wav
35,-3.85,-2.266,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx158.wav
36,-3.538,-2.635,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx248.wav
37,-3.253,-2.644,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx338.wav
38,-2.985,-2.767,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx428.wav
39,-3.542,-2.486,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fecd0/sx68.wav
40,-3.412,-2.658,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fetb0/sa1.wav
41,-3.785,-2.341,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fetb0/sa2.wav
42,-3.897,-2.304,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fetb0/si1148.wav
43,-3.23,-2.846,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fetb0/si1778.wav
44,-3.13,-2.694,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fetb0/si518.wav
45,-4.186,-2.061,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fetb0/sx158.wav
46,-3.852,-2.31,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fetb0/sx248.wav
47,-3.433,-2.639,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fetb0/sx338.wav
48,-3.269,-2.772,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fetb0/sx428.wav
49,-3.797,-2.327,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fetb0/sx68.wav
50,-3.166,-2.835,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fjsp0/sa1.wav
51,-3.814,-2.323,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fjsp0/sa2.wav
52,-4.391,-1.957,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fjsp0/si1434.wav
53,-3.781,-2.306,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fjsp0/si1763.wav
54,-3.879,-2.242,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fjsp0/si804.wav
55,-2.879,-2.819,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fjsp0/sx174.wav
56,-3.669,-2.502,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fjsp0/sx264.wav
57,-3.814,-2.414,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fjsp0/sx354.wav
58,-3.636,-2.453,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fjsp0/sx444.wav
59,-3.257,-2.796,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fjsp0/sx84.wav
60,-3.234,-2.803,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fkfb0/sa1.wav
61,-3.488,-2.63,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fkfb0/sa2.wav
62,-3.907,-2.287,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fkfb0/si1608.wav
63,-4.063,-2.115,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fkfb0/si2238.wav
64,-3.168,-2.844,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fkfb0/si978.wav
65,-4.118,-2.133,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fkfb0/sx168.wav
66,-3.246,-2.768,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fkfb0/sx258.wav
67,-2.861,-2.696,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fkfb0/sx348.wav
68,-3.453,-2.639,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fkfb0/sx438.wav
69,-3.965,-2.277,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fkfb0/sx78.wav
70,-3.983,-2.222,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fmem0/sa1.wav
71,-3.54,-2.599,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fmem0/sa2.wav
72,-3.364,-3.353,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fmem0/si1377.wav
73,-3.165,-2.833,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fmem0/si2007.wav
74,-3.332,-2.351,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fmem0/si747.wav
75,-3.416,-2.672,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fmem0/sx117.wav
76,-4.384,-2.163,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fmem0/sx207.wav
77,-3.711,-2.321,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fmem0/sx297.wav
78,-3.779,-2.322,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fmem0/sx333.wav
79,-2.967,-2.89,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fmem0/sx387.wav
80,-3.042,-2.764,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsah0/sa1.wav
81,-3.907,-2.372,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsah0/sa2.wav
82,-3.217,-2.862,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsah0/si1244.wav
83,-3.774,-2.313,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsah0/si1874.wav
84,-4.151,-2.07,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsah0/si614.wav
85,-3.573,-2.484,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsah0/sx164.wav
86,-4.077,-2.142,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsah0/sx327.wav
87,-4.454,-1.904,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsah0/sx344.wav
88,-3.796,-2.329,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsah0/sx434.wav
89,-3.813,-2.296,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsah0/sx74.wav
90,-3.385,-2.692,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsjk1/sa1.wav
91,-3.641,-2.452,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsjk1/sa2.wav
92,-3.416,-2.701,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsjk1/si1025.wav
93,-4.466,-1.931,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsjk1/si2285.wav
94,-3.203,-2.834,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsjk1/si696.wav
95,-4.054,-2.261,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsjk1/sx125.wav
96,-3.402,-2.672,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsjk1/sx215.wav
97,-3.883,-2.256,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsjk1/sx305.wav
98,-4.004,-2.184,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsjk1/sx35.wav
99,-3.803,-2.348,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsjk1/sx395.wav
100,-3.207,-2.877,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsma0/sa1.wav
101,-3.875,-2.236,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsma0/sa2.wav
102,-3.315,-2.753,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsma0/si1621.wav
103,-3.373,-2.621,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsma0/si2251.wav
104,-4.363,-1.969,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsma0/si991.wav
105,-3.183,-2.846,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsma0/sx181.wav
106,-3.691,-2.362,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsma0/sx271.wav
107,-3.832,-2.299,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsma0/sx361.wav
108,-4.172,-2.06,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsma0/sx451.wav
109,-3.748,-2.359,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fsma0/sx91.wav
110,-3.244,-2.762,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/ftbr0/sa1.wav
111,-3.734,-2.434,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/ftbr0/sa2.wav
112,-4.289,-2.022,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/ftbr0/si1402.wav
113,-4.027,-2.182,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/ftbr0/si2181.wav
114,-4.483,-2.015,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/ftbr0/si921.wav
115,-3.914,-2.286,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/ftbr0/sx111.wav
116,-3.563,-2.548,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/ftbr0/sx201.wav
117,-4.276,-1.958,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/ftbr0/sx21.wav
118,-3.99,-2.163,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/ftbr0/sx291.wav
119,-3.943,-2.239,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/ftbr0/sx381.wav
120,-3.684,-2.365,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fvfb0/sa1.wav
121,-4.066,-2.095,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fvfb0/sa2.wav
122,-3.733,-2.475,0.0,0.0,0.0,/home/kwatchar3/data/timit/timit/train/dr1/fvfb0/si1032.wav
